m/z,area,Messung,sccm,Temperatur,Datei
176.247,1.2913812620988656,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
176.4728,1.400638172667667,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
176.6862,1.4210000000008591,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
176.9374,1.2406082559030598,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
177.2601,1.3831999999991165,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
177.5705,1.2866000000001256,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
177.8307,1.2950000000004376,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
178.1668,1.4230790605382002,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
178.3981,1.4335999999990843,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
178.6295,1.3538000000004142,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
178.92,1.432200000001103,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
179.2192,1.561117008120274,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
179.5186,1.4993457087478452,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
179.8436,1.6073614617949081,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
180.076,1.5159055094137426,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
180.2958,1.4005909837585953,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
180.6553,1.5436265227034023,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
180.956,1.5475095145821136,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
181.312,1.6503515596156961,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
181.5877,1.5746399040230852,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
181.8508,1.6516513473602465,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
182.144,1.6409212347725988,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
182.4756,1.7211174326332532,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
182.7394,1.6040455426355216,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
182.9651,1.6901678386856487,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
183.225,1.6873241417495564,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
183.4893,1.6886078349957023,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
183.8991,1.6945228128460945,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
184.1425,1.7779644979681497,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
184.4289,1.7382466500553795,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
184.737,1.7727792358804166,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
185.1052,1.7739086194168139,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
185.5038,1.744663086008253,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
185.7741,1.8165047065338242,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
186.109,1.8436216131414755,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
186.4486,1.9722666666669588,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
186.7367,1.8345409795615069,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
187.1199,2.066866666666973,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
187.3353,1.7879333069067451,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
187.5509,1.8479124295267382,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
187.9392,1.8873877818891596,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
188.181,1.8699277572222117,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
188.41,2.0916960535596907,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
188.7083,1.9376664376327004,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
189.0459,1.8560619362212274,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
189.2624,2.012163530653635,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
189.5007,2.0299950581403707,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
189.878,2.0696205602522144,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
190.2948,1.9640881871019973,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
190.5642,2.1088921335455986,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
190.7816,2.091598176533898,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
191.1819,2.104887288582093,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
191.4476,2.051010923184392,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
191.6655,2.108692935164608,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
191.9184,2.2698639622965464,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
192.2545,2.147101497532806,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
192.5296,2.1953792371376517,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
192.8356,2.154589869628153,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
193.1155,2.2755628259352583,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
193.3694,2.111993772022015,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
193.6322,2.2853037878778806,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
194.0574,2.1202116455266684,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
194.2768,2.2410666666663515,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
194.4963,2.0929333333330886,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
194.7423,2.229333333335338,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
194.9884,2.1765333333326327,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
195.2259,2.346666666666299,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
195.5428,2.230800000002006,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
195.7719,2.078776447810969,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
195.9966,2.2997333333354013,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
196.2876,2.2618943013467985,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
196.5789,2.2797696548822133,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
196.9013,2.4063842424241755,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
197.2284,2.28617527777817,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
197.4496,2.290480892256019,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
197.6974,2.422922340067145,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
198.1093,2.465273560605946,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
198.535,2.32354970538758,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
198.7924,2.3839324242430178,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
199.1389,2.3567971633002314,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
199.3744,2.264626725589295,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
199.6813,2.2931629124586883,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
199.9484,2.31516943602695,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
200.278,2.6605328872058225,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
200.5945,2.469480303030585,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
200.9157,2.5747861952868663,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
201.3444,2.4507387457899616,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
201.6125,2.4724576599331662,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
201.9703,2.598178670034526,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
202.2479,2.4402721464654515,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
202.4718,2.392839385520571,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
202.79,2.539048914142374,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
203.0906,2.5085052525264917,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
203.4048,2.346307356903678,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
203.6339,2.5642283164993804,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
204.0474,2.587500000000915,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
204.2949,2.6475000000014575,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
204.538,2.413500000001349,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
204.8353,2.6466971256054945,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
205.2185,2.398499999999278,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
205.4757,2.4260161111126255,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
205.7149,2.5692546054745926,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
206.0628,2.512089782610087,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
206.2979,2.6553576328497277,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
206.6146,2.553225660225343,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
207.0221,2.8133044685987985,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
207.421,2.5859832608688156,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
207.7204,2.5239304267307014,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
208.1244,2.4787213043473937,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
208.4834,2.658242616747115,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
208.779,2.5679005716586194,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
209.1431,2.6950338727857135,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
209.4301,2.750231127213738,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
209.7127,2.8261977697264093,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
210.0411,2.470408268921534,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
210.3104,2.7287184057974008,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
210.5616,2.6998385829312177,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
210.8496,2.7447302334943586,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
211.1651,2.8904909822871967,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
211.5954,2.8241412077266825,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
212.0262,2.9752959742322034,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
212.439,2.7764383816423788,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
212.7787,2.7477333333313254,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
213.0084,2.7492666666669594,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
213.3624,2.7216666666664886,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
213.6568,2.781466666667261,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
213.9054,2.7691999999978236,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
214.3385,2.8186687943269564,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
214.5782,2.8954568378026555,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
214.9243,2.7742298026501375,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
215.2845,2.768593778909302,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
215.5802,2.780656020660584,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
216.0011,3.1500150092488552,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
216.3853,2.9532284767206294,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
216.7375,2.726418169902744,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
217.1548,2.884271114710282,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
217.4937,3.019688922292824,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
217.8049,2.9435037696599515,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
218.2186,3.093301734503903,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
218.4698,2.9169974791846895,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
218.7119,3.218915325314871,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
219.0473,2.9937525901958404,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
219.3036,3.0240589885897156,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
219.5415,3.092541497069449,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
219.8121,3.175654818068871,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
220.0596,2.8227739515866674,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
220.2932,3.0226433163728874,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
220.742,3.24690165741535,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
221.0368,3.0418150940513593,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
221.3224,3.087381020659277,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
221.5708,3.2189575084792974,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
221.8052,2.9968654640757713,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
222.049,2.9311767499223023,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
222.3494,3.1333333333330033,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
222.6359,3.282166666666299,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
223.1012,3.0925999999998433,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
223.5293,3.1205906914894803,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
223.9296,3.1396332372933555,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
224.3067,3.4174524822697867,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
224.651,3.788826654846734,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
225.0287,5.860358540190165,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
225.3075,3.2776765144800537,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
225.5769,3.121880267435582,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
225.8276,3.4216993942086624,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
226.0784,3.335563120567869,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
226.3199,3.123319208038284,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
226.6468,3.3315424793152553,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
226.9266,3.2700184692682175,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
227.3014,3.2076366060847814,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
227.5768,3.407890588062299,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
227.9427,3.281261820328494,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
228.2375,3.323738105792779,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
228.5277,3.3888068410178303,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
228.9896,3.197352895979462,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
229.2898,3.3936574468096,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
229.7239,3.4359919178504645,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
230.1726,3.5820536273658927,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
230.5501,3.3137433510655905,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
230.861,3.542307757093684,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
231.2725,3.4989654624723836,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
231.5503,3.4735999999988767,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
231.8139,3.515200000002546,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
232.2647,3.3199999999991734,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
232.5527,3.286400000002165,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
232.7976,3.4176000000022477,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
233.1676,3.7119999999992306,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
233.6197,3.3902250354306473,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
234.0578,3.276887748018458,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
234.2987,3.3781918721646775,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
234.5976,3.545196286847452,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
235.0945,3.497666794220338,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
235.4326,3.5894679280044404,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
235.8433,3.388494841269211,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
236.1142,3.5784486040247945,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
236.5595,3.668592651644138,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
236.8937,3.6561164115647173,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
237.1748,3.596270875850208,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
237.4998,3.5951607922332522,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
237.8978,3.5584191893427537,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
238.2232,3.774428642290208,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
238.6608,3.5313510629259928,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
238.9965,3.734959183673296,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
239.2594,3.696290015589673,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
239.7417,3.6291443594112156,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
240.0977,3.733262464569413,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
240.5614,3.5246417658739952,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
240.9277,3.712380938209484,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
241.2063,3.6245804421772783,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
241.4802,3.812140277778302,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
241.9305,3.7240000000009226,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
242.4107,3.7076666666682834,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
242.8373,3.9314333333345908,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
243.1317,3.9971874489807666,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
243.4165,3.8360154761888516,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
243.7113,3.8723460816334843,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
244.0604,3.7172753061210457,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
244.331,3.6328115850330267,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
244.5919,4.025325891154697,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
244.9909,3.92800183673303,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
245.4641,3.900205891158068,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
245.7158,3.904161979594429,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
245.9971,3.9507405782302865,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
246.249,3.9320236734714644,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
246.6839,4.158979897961256,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
246.9708,4.028065530614605,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
247.248,3.970964755101055,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
247.5054,3.8270632040804533,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
247.8176,3.733370816328629,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
248.0654,4.120650734692905,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
248.4573,4.108022863945057,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
248.8097,4.060427170066683,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
249.073,4.3669119931964895,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
249.4358,4.122418170067174,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
249.7193,4.072190993196308,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
249.9731,4.023923755101608,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
250.222,4.019057578231202,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
250.5159,4.176003142856958,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
250.7701,4.08689969387752,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
251.0494,4.120000000000123,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
251.3039,4.323345455781977,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
251.6583,4.153333333333151,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
251.998,4.1433333333329845,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
252.428,4.260000000000123,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
252.8433,4.323333333333389,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
253.1037,4.124999999999583,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
253.3592,4.183333333333602,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
253.7602,4.119537196075067,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
254.0813,4.277728673202994,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
254.3825,4.1011275686277955,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
254.6436,4.228565712419054,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
255.0658,4.478609267974527,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
255.4782,4.179514039217203,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
255.7299,4.283436627452014,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
255.9918,4.352697980389987,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
256.2537,4.191184457510177,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
256.5108,4.461986045747643,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
256.8487,4.419202189543682,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
257.2828,4.408227516340092,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
257.6061,4.21814947712485,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
257.8689,4.343211901962337,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
258.233,4.340766117648097,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
258.5012,4.37286232679552,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
258.7949,4.28102180391847,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
259.0887,4.3406196732003295,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
259.5399,4.468130130716773,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
259.9864,4.534156941174509,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
260.4028,4.378541209152287,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
260.7433,4.3759623267987005,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
261.0077,4.662770633989766,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
261.3434,4.539483320264814,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
261.6387,4.467599999998052,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
261.9749,4.783799999998583,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
262.296,4.591699999999671,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
262.7347,4.753323366017531,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
263.0307,4.555999999998486,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
263.2963,4.544675062849564,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
263.5568,4.376661293367219,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
263.8482,4.8812273818536775,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
264.15,4.645364014574887,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
264.4981,4.477212273751004,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
264.8412,4.747306309703026,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
265.3486,4.265560922572955,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
265.6205,4.42967846279541,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
265.8873,4.506087374308496,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
266.18,4.55554100678752,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
266.5345,4.530975307947029,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
267.0076,5.045285275269007,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
267.5068,4.517829732274187,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
268.0013,4.750756755907926,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
268.4034,4.557523441431423,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
268.7955,4.80165778028758,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
269.1363,4.389220198592662,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
269.3997,4.579634659376678,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
269.8184,4.5384917169429615,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
270.0977,4.5111372171917585,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
270.3565,4.588929631726101,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
270.7759,4.653951765960252,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
271.0972,4.675164674465239,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
271.5639,4.670110482660274,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
271.8233,4.667866666668544,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
272.1556,4.690400000001887,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
272.6596,4.577733333335175,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
272.9247,4.363422568938539,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
273.2785,4.84640000000195,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
273.6377,4.721600000001899,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
273.9138,4.566731500965652,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
274.1795,4.805254995159526,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
274.555,4.707901910980028,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
274.8211,4.539874927429328,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
275.1082,5.008622720133072,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
275.3798,4.632069829460779,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
275.756,4.802724080796497,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
276.2005,4.736530859945418,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
276.5407,4.802752183118582,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
276.9282,4.7328958635646545,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
277.2164,4.582577709243158,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
277.5939,4.759997460085232,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
278.0032,4.642720156022008,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
278.2814,4.498303247459237,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
278.5756,4.694255388247872,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
278.8699,4.749351499754628,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
279.2643,4.6142548500303695,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
279.6327,4.51000380382454,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
279.9486,4.55186606797588,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
280.386,4.737417071844066,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
280.8078,4.565947103294013,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
281.1086,4.382951590469406,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
281.3937,4.569686453799209,16.0,160.0,400.0,016_160sccm_TR400_MS.asc
